Y,X,ID,Debrisno,County,Town,Vill,Overflowno,Overflow_X,Overflow_Y,Address,Total_Res,Res_Class,Risk,Dbno_old,TR_num
23.9638069675512,120.939712353022,1002,投縣DF036,南投縣,埔里鎮,南村里,CD01,243897,2650863,埔里鎮南村里南村一巷1、1之1、1之2、1之3、1之4、1之5、1之7、1之8、1之11、1之13、1之15、1之17、1之18、2、2之1、3(九龍太子宮)、3之3、3之5、3之6、3之7、6、6之1、6之2、6之3、17號等，共計25戶,25,5戶以上,中,南投A035,25
23.9776242586652,120.916962205718,1003,投縣DF250,南投縣,埔里鎮,南村里,CD01,241409,2652317,埔里鎮南村里中山路四段279、398、410、414、415、420~423、426、426之1、427、429、無門牌1戶,14,5戶以上,中,投縣M105-4,14
23.9414398874984,120.924352455456,1004,投縣DF037,南投縣,埔里鎮,桃米里,CD01,242181,2648647,埔里鎮桃米里種瓜路1、1-1號、73號、75號,4,1~4戶,低,南投A036,4
23.9392997253505,120.942233158592,1005,投縣DF038,南投縣,埔里鎮,桃米里,BD01,244441,2648065,埔里鎮桃米里桃米巷11、1之7、2之1、2之2、2之3、4、5、5之2、5之3、5之6、5之8、6、6之1、6之2、6之3、6之6、7、9之1、9之2、9之3、9之19，共計21戶,21,5戶以上,中,南投A034,21
23.9419077130462,120.937147516985,1006,投縣DF038,南投縣,埔里鎮,桃米里,CD01,243659,2648385,埔里鎮桃米里桃米巷9之9、9之16、11、11之1、11之2、11之3、11之9號，共計7戶,7,5戶以上,中,南投A034,7
23.9482849930193,120.912777222687,1007,投縣DF039,南投縣,埔里鎮,桃米里,CD01,241054,2649435,埔里鎮桃米里種瓜路46號、46-1號、46-2號、47號，48號、49號，共6戶,6,5戶以上,中,南投A041,6
23.9601002538255,121.002679762124,1008,投縣DF061,南投縣,埔里鎮,蜈蚣里,CD01,250517,2650560,埔里鎮蜈蚣里鯉魚路25-3(光明仁愛之家與天元佛院)及49號，共2戶,2,1~4戶,低,南投013,2
23.9544027700271,121.000312680364,1009,投縣DF062,南投縣,埔里鎮,蜈蚣里,CD01,250309,2649891,埔里鎮蜈蚣里6鄰鯉魚路43之6、55號(聯勤司令部彈藥庫房)，共2戶,2,1~4戶,低,南投015,2
23.963125939289,120.99736208972,1010,投縣DF063,南投縣,埔里鎮,蜈蚣里,CD01,249596,2650989,埔里鎮蜈蚣里5鄰鯉魚二巷14、15、16(山水雅築民宿)、16-1、16-2、17、18(湖濱小棧民宿)、19、20號(天水蓮大飯店)，共9戶,9,5戶以上,中,南投A113,9
23.9752896743751,120.999496473755,1011,投縣DF064,南投縣,埔里鎮,蜈蚣里,CD01,249983,2652370,埔里鎮蜈蚣里榮光路5、5-1、5-2、5-3、5-4、5-5、5-6、6、7、8、8-1、8-2、8-3、8-4、8-5、8-6、8-7、8-8、11、12、13、14、15、16-1、17、18、19、22、24號，共29戶,29,5戶以上,低,南投A012,29
23.9837137329983,121.015505253276,1012,投縣DF065,南投縣,埔里鎮,蜈蚣里,CD01,251669,2653156,埔里鎮蜈蚣里中山路一段148之3(內巷甕缸雞餐廳)、148之6、150、150之1、150之2、150之3(天賜神筆館及大媽野菜館)、152、152-1號,8,5戶以上,高,南投012,8
23.9889191129009,121.021143313137,1013,投縣DF066,南投縣,埔里鎮,蜈蚣里,CD01,252217,2653625,埔里鎮蜈蚣里中山路一段89、91、92、96、98-1、101、102-1、102-3、102-3、103、103-1、105、105-1、107、108、110、111、114、115、117、119、120、120-1、123、129號，共25戶,25,5戶以上,中,南投A011,25
23.9893839303949,121.021607023833,1014,投縣DF067,南投縣,埔里鎮,蜈蚣里,CD01,252322,2653745,埔里鎮蜈蚣里中山路一段96、98-1、101、102-1、102-3、102-3、103、103-1、105、105-1、107、108、110、114、115、117、119、123號，共18戶,18,5戶以上,中,南投A010,18
23.9902461956565,121.02443716759,1015,投縣DF068,南投縣,埔里鎮,蜈蚣里,CD01,252617,2653851,埔里鎮蜈蚣里中山路一段83、84號,2,1~4戶,低,南投A009,2
23.994159149567,121.032934551727,1016,投縣DF069,南投縣,埔里鎮,蜈蚣里,CD01,253406,2654315,無,0,無,低,南投A008,0
23.9952896967675,121.037023500096,1017,投縣DF070,南投縣,埔里鎮,蜈蚣里,CD01,253816,2654455,埔里鎮蜈蚣里中山路一段60（3戶共用門牌）及65、67號，共4戶,4,1~4戶,低,南投A007,4
23.9970754878116,121.039096545535,1018,投縣DF071,南投縣,埔里鎮,蜈蚣里,CD01,254108,2654581,埔里鎮蜈蚣里中山路一段22、24~43、45~50、52、53、62-2號,30,5戶以上,高,南投009,30
23.96503489963,121.02868163632,1019,投縣DF239,南投縣,埔里鎮,蜈蚣里,CD01,253085,2651197,埔里鎮蜈蚣里墘溪路35、無門牌住戶1戶，共2戶,2,1~4戶,低,投縣M100-90,2
23.9664325307004,121.021995322487,1020,投縣DF240,南投縣,埔里鎮,蜈蚣里,CD01,252315,2651402,埔里鎮蜈蚣里墘溪二巷2號(5戶)、墘溪43號，共6戶,6,5戶以上,高,投縣M100-89,6
23.965971345819,121.018084935125,1021,投縣DF241,南投縣,埔里鎮,蜈蚣里,CD01,251846,2651087,埔里鎮蜈蚣里墘溪二巷1號、無門牌住戶3戶，共4戶,4,1~4戶,中,投縣M100-88,4
23.9997370106641,121.046654978265,1022,投縣DF243,南投縣,埔里鎮,蜈蚣里,CD01,254769,2655130,無門牌住戶1戶,1,1~4戶,低,投縣M100-84,1
24.0131684410835,120.983613152424,1023,投縣DF074,南投縣,埔里鎮,福興里,CD01,248858,2656455,埔里鎮福興里大坑巷1-11，1-23，6-3，7-2，7-6，8-1，8-3，8-5，8-7，9，11號,11,5戶以上,高,南投007,11
24.0227033334993,120.973963617926,1024,投縣DF075,南投縣,埔里鎮,福興里,CD01,247551,2657652,埔里鎮福興里福長路210巷65、67、82、83號，無門牌住戶2戶,6,5戶以上,高,南投A021,6
23.9117907108558,120.987745788936,1025,投縣DF045,南投縣,埔里鎮,麒麟里,CD01,248883,2645395,埔里鎮麒麟里過坑路75、78、80、80-1、82號，共5戶,5,5戶以上,低,南投A027,5
23.9235881176927,120.985429245919,1026,投縣DF046,南投縣,埔里鎮,麒麟里,CD01,248539,2646402,埔里鎮麒麟里中正路1、1-1、3、4、5、6、7號，共7戶,7,5戶以上,低,南投A028,7
23.9240715002701,120.986744253765,1027,投縣DF047,南投縣,埔里鎮,麒麟里,CD01,248722,2646418,埔里鎮麒麟里中正路1、2、7、9、11號，共5戶,5,5戶以上,低,南投A029,5
23.9250867047122,120.988952025372,1028,投縣DF048,南投縣,埔里鎮,麒麟里,CD01,248976,2646635,埔里鎮麒麟里中正路9、11、13、13-1、13-3、14、15、17、18-2、18-5號，共10戶,10,5戶以上,低,南投A030,10
23.9264640428341,120.992041368566,1029,投縣DF049,南投縣,埔里鎮,麒麟里,CD01,249238,2646722,埔里鎮麒麟里中正路18-5、19、19-3、19-4、19-5、19-8、20、20-1、21號及武界路13-3號，共10戶,10,5戶以上,低,南投A031,10
23.9140383230676,121.006335977846,1030,投縣DF050,南投縣,埔里鎮,麒麟里,CD01,251028,2644773,埔里鎮麒麟里武界路17、57-8、70、72、72-1、73、73-1、70-1、75、76、90、99-9號，共12戶,12,5戶以上,高,南投T002,12
23.9222547916827,121.005407169175,1031,投縣DF051,南投縣,埔里鎮,麒麟里,CD01,250745,2646260,埔里鎮麒麟里武界路46-1、46-2、46-6、51-2、53、54-1、54-2、54-5、54-6、55、56、56-6、57、58、60、61、67、67-1、68-1、69(寬龍宮)、69-1號，共21戶,21,5戶以上,高,南投020,21
23.9249582727236,121.004873694252,1032,投縣DF052,南投縣,埔里鎮,麒麟里,CD01,250751,2646730,埔里鎮麒麟里武界路23、23-1、23-2、24-1、24-3、25、28、28-6、28-7、28-9、28-10、30、31、31-9、38(富莉庭緣民宿)、40、40-1、42、43、45、46-1、46-2、46-3、46-6、47、50-1、52、63、63-1、64、71號，共31戶,31,5戶以上,高,南投017,31
23.9953540315753,120.766678126059,1033,投縣DF116,南投縣,草屯鎮,平林里,BD01,226217,2654644,草屯鎮平林里健行路151巷30號,1,1~4戶,低,南投A079,1
23.9966516220737,120.758966473965,1034,投縣DF246,南投縣,草屯鎮,平林里,CD01,225722,2654862,草屯鎮平林里平林巷54、55-1、56、57-1、58、80號及無門牌二戶，共約8戶,8,5戶以上,高,投縣M100-47,8
23.9770078458233,120.777461615121,1035,投縣DF117,南投縣,草屯鎮,雙冬里,BD01,227437,2652387,草屯鎮雙冬里中正路123、123-8、123-15、123-26號，共4戶,4,1~4戶,中,南投A078,4
23.9802155186939,120.781352729692,1036,投縣DF118,南投縣,草屯鎮,雙冬里,CD01,227757,2652690,草屯鎮雙冬里中正路110、109、109-1、109-2、111、105、113、114號，共8戶,8,5戶以上,高,南投A077,8
23.9924946064179,120.808142386266,1037,投縣DF119,南投縣,草屯鎮,雙冬里,CD01,230767,2654097,草屯鎮雙冬里中正路20-23、15-3、19-9、農舍2間共5戶,5,5戶以上,高,南投A076,5
23.995445149709,120.810751533338,1038,投縣DF120,南投縣,草屯鎮,雙冬里,CD01,230933,2654564,草屯鎮雙冬里中正路8-11、8號、無門牌工寮、廢棄房舍1間,4,1~4戶,中,南投A075,4
23.9974208101441,120.799009104823,1039,投縣DF247,南投縣,草屯鎮,雙冬里,BD01,229180,2654980,草屯鎮雙冬里24鄰石灼巷10-15號,1,1~4戶,中,投縣M100-51,1
23.9929017194797,120.863134109031,1040,投縣DF249,南投縣,國姓鄉,大石村,BD01,236234,2654370,無門牌住戶1戶,1,1~4戶,中,投縣M102-4,1
23.9931377851663,120.858287368919,1041,投縣DF249,南投縣,國姓鄉,大石村,CD01,235705,2654276,國姓鄉大石村中正路三段270-1號,1,1~4戶,中,投縣M102-4,1
24.0543653646855,120.845598473464,1042,投縣DF088,南投縣,國姓鄉,大旗村,CD01,234117,2661230,無,0,無,中,南投A056,0
24.041178820748,120.848072389722,1043,投縣DF089,南投縣,國姓鄉,大旗村,CD01,234489,2659740,無,0,無,低,南投A057,0
24.0537690486418,120.874268907147,1044,投縣DF090,南投縣,國姓鄉,大旗村,BD01,237295,2660892,無門牌農舍1戶,1,1~4戶,中,南投A047,1
24.0589873065789,120.939285299558,1045,投縣DF108,南投縣,國姓鄉,北港村,CD01,243854,2661488,國姓鄉北港村北原路15-1號、24號,2,1~4戶,低,南投N056,2
24.0619730802635,120.896651707175,1046,投縣DF109,南投縣,國姓鄉,北港村,CD01,239492,2662077,國姓鄉北港村長北路53-3、53-4、53-5、55、56、56-3號,6,5戶以上,高,南投A109,6
24.0622447821341,120.89394196105,1047,投縣DF109,南投縣,國姓鄉,北港村,CD02,239200,2662081,國姓鄉北港村長北路61-2、61-5、61-7、62、62-3、63、63-1號,7,5戶以上,高,南投A109,7
24.0590444105787,120.905081593797,1048,投縣DF110,南投縣,國姓鄉,北港村,CD01,240455,2661821,國姓鄉北港村長北路2、2-1、2-2、15-8、16-5、16-16、16-20、17、17-1、17-5、18、22、25、40-5、43-2號，共15戶,15,5戶以上,高,南投A108,15
24.0525272376937,120.910478081322,1049,投縣DF111,南投縣,國姓鄉,北港村,BD01,240918,2660516,國姓鄉北港村國姓路60-6、68-5號及無門牌二戶,4,1~4戶,低,南投A024,4
24.058387334542,120.917690239017,1050,投縣DF112,南投縣,國姓鄉,北港村,CD01,241702,2661338,國姓鄉北港村國姓路19、19-1、19-10、25、25-1、25-2、25-5、25-6、25-18、25-12號，共10戶,10,5戶以上,高,南投A107,10
24.0609607879614,120.910386904246,1051,投縣DF113,南投縣,國姓鄉,北港村,CD01,240928,2661997,國姓鄉北港村北圳巷1之6、1之16、2、4、11之1號,5,5戶以上,高,南投A023、投縣M106-3,5
24.0698332398344,120.907951368592,1052,投縣DF113,南投縣,國姓鄉,北港村,CD02,240487,2662845,國姓鄉北港村長北路7號,1,1~4戶,高,南投A023、投縣M106-3,1
24.069971135857,120.908591104326,1053,投縣DF113,南投縣,國姓鄉,北港村,CD03,240680,2662937,國姓鄉北港村長北路7號,1,1~4戶,高,南投A023、投縣M106-3,1
24.0633316224312,120.934288998802,1054,投縣DF245,南投縣,國姓鄉,北港村,CD01,243255,2662179,國姓鄉北港村北原路32、34-1(沙巴渡假村)、34-2號(梅之林山莊)、朝德堂,4,1~4戶,低,投縣M100-61,4
24.0708180910603,120.870810738048,1055,投縣DF084,南投縣,國姓鄉,長流村,CD01,236703,2662882,國姓鄉長流村9鄰長旗巷38(玉泉山莊文館)、38-2、38-3、39、39-1、39-2、40(玉泉山莊武館)、40-1、40-2、40-3、40-4、40-5、40-6、40-7、40-8、40-9、42、42-1號，共18戶,18,5戶以上,中,南投A048,18
24.0797814150863,120.853521612284,1056,投縣DF085,南投縣,國姓鄉,長流村,CD01,235120,2663716,無,0,無,低,南投A049,0
24.0851351147015,120.883332851427,1057,投縣DF114,南投縣,國姓鄉,長福村,CD01,238435,2664349,國姓鄉長福村大長路191、198、198-1、199、199-1、211、215、216號，共計8戶,8,5戶以上,高,南投A026,8
24.103501250265,120.893789723829,1058,投縣DF115,南投縣,國姓鄉,長福村,CD01,239400,2666351,國姓鄉長福村長[雙]巷36、45、47、48、49、50、50-1、51、52、53、53-1、55、56、57、62、63號及無門牌1戶，共計17戶,17,5戶以上,高,南投A025,17
24.084523652618,120.849126263669,1059,投縣DF086,南投縣,國姓鄉,長豐村,CD01,234716,2664576,無,0,無,低,南投A050,0
24.1029296424511,120.838521799596,1060,投縣DF087,南投縣,國姓鄉,長豐村,BD01,233335,2666451,無,0,無,中,南投A051,0
24.0997975489959,120.871278858431,1061,投縣DF251,南投縣,國姓鄉,長豐村,BD01,236871,2666150,國姓鄉長豐村東二巷30-1號,1,1~4戶,中,投縣M105-1,1
23.9521455730524,120.863117812768,1062,投縣DF101,南投縣,國姓鄉,南港村,CD01,235669,2649755,國姓鄉南港村南港路57-1(吉欣鹿場)、57-8(山芝騄水鹿莊園)、110-13號(羅氏後花園露營區)、無門牌1戶,4,1~4戶,中,南投A069,4
23.9288206294551,120.866003665038,1063,投縣DF102,南投縣,國姓鄉,南港村,CD01,236242,2647213,國姓鄉南港村港頭巷56-6、60(港源國小)、62-1號，共3戶,3,1~4戶,高,南投A066,3
23.9355043724073,120.865953251053,1064,投縣DF103,南投縣,國姓鄉,南港村,CD01,236190,2647835,國姓鄉南港村南港路15、15-2、26、26-1號，共4戶,4,1~4戶,中,南投A067,4
23.9172454374073,120.864579671738,1065,投縣DF104,南投縣,國姓鄉,南港村,CD01,236058,2645767,國姓鄉南港村港頭巷34、36-1號、無門牌住戶2戶,4,1~4戶,中,南投A065,4
23.9148750521927,120.864293789299,1066,投縣DF105,南投縣,國姓鄉,南港村,CD01,235959,2645634,國姓鄉南港村港頭巷28、30號與無門牌住戶1戶，共3戶,4,1~4戶,中,南投A064,4
23.9102843084306,120.863535616468,1067,投縣DF106,南投縣,國姓鄉,南港村,CD01,235914,2644965,國姓鄉南港村港頭巷15-1號,1,1~4戶,中,南投A063,1
23.9488205756098,120.869371863985,1068,投縣DF107,南投縣,國姓鄉,南港村,CD01,236857,2649280,國姓鄉南港村南港路81、81-1、81-2、81-3、81-4、81-5、81-6、81-7、81-8、81-9、81-10、81-11、82、83、95-7、95-8、95-13、95-15、106、108、110、110-1、110-2、110-3、110-4、110-5、110-6、110-7、110-8、110-9號，共30戶,30,5戶以上,高,南投A068,30
23.9095635010802,120.853661216696,1069,投縣DF231,南投縣,國姓鄉,南港村,BD01,234991,2645018,國姓鄉南港村15鄰樟湖路14號,1,1~4戶,中,投縣M100-65,1
23.9986296393468,120.846806594733,1070,投縣DF100,南投縣,國姓鄉,柑林村,CD01,234352,2654739,國姓鄉柑林村7鄰昌榮巷69、74、74-1、74-3、74-6號，共5戶,5,5戶以上,高,南投A060,5
24.0627068640016,120.819444062462,1071,投縣DF091,南投縣,國姓鄉,乾溝村,CD01,231885,2662122,國姓鄉乾溝村中西巷111、111之1、111之2、111之4、111之5號等，共計5戶,5,5戶以上,中,南投A052,5
24.0591159638713,120.816786286253,1072,投縣DF092,南投縣,國姓鄉,乾溝村,CD01,231458,2661430,無,0,無,低,南投A053,0
24.0281724798841,120.832941515757,1073,投縣DF093,南投縣,國姓鄉,乾溝村,CD01,232959,2658272,無,0,無,低,南投A058,0
24.0286519467886,120.828912076172,1074,投縣DF094,南投縣,國姓鄉,乾溝村,CD01,232528,2658453,國姓鄉乾溝村西東巷5、5之1、5之2、5之6、7、8、10、20號及無門牌號碼1戶，共計9戶,9,5戶以上,高,南投A059,9
24.0280694798023,120.820756388869,1075,投縣DF095,南投縣,國姓鄉,乾溝村,CD01,231784,2658287,國姓鄉乾溝村西東巷6、6-2、89號,3,1~4戶,低,南投A110,3
24.040147175223,120.80946617024,1076,投縣DF096,南投縣,國姓鄉,乾溝村,CD01,230754,2659565,國姓鄉乾溝村中西巷45之1、49、49之5、49之8、50之2號等，共計5戶,5,5戶以上,中,南投057,5
24.0450259179533,120.809924174009,1077,投縣DF097,南投縣,國姓鄉,乾溝村,BD01,230807,2660116,國姓鄉乾溝村中西巷50-2、66-1、67、68、70號、無門牌戶兩戶,7,5戶以上,中,南投A054,7
24.0423224948139,120.807793070912,1078,投縣DF098,南投縣,國姓鄉,乾溝村,CD01,230282,2659812,國姓鄉乾溝村中西巷50、51號,2,1~4戶,低,南投A055,2
24.0361156406463,120.809190628722,1079,投縣DF099,南投縣,國姓鄉,乾溝村,CD01,230370,2659104,國姓鄉乾溝村中西巷50號,1,1~4戶,低,南投A111,1
24.0290236311373,120.815835021586,1080,投縣DF252,南投縣,國姓鄉,乾溝村,CD01,231314,2658343,國姓鄉乾溝村3鄰中西巷30、31-1號,2,1~4戶,中,投縣M105-7,2
24.0305325940025,120.80817608002,1081,投縣DF253,南投縣,國姓鄉,乾溝村,CD01,230335,2658472,國姓鄉乾溝村中西巷39號,1,1~4戶,低,投縣M105-6,1
24.0060316225408,120.818189345636,1082,投縣DF230,南投縣,國姓鄉,福龜村,CD01,231635,2655699,國姓鄉福龜村中正路一段249-1號,1,1~4戶,中,投縣M100-71,1
23.8645111328825,120.950891711607,1083,投縣DF081,南投縣,魚池鄉,大林村,BD01,245068,2639143,魚池鄉大林村金天巷45號(九族文化村),1,1~4戶,中,南投021,1
23.90176490012,120.869604487026,1084,投縣DF076,南投縣,魚池鄉,五城村,CD01,236910,2644220,魚池鄉五城村五城巷76號,1,1~4戶,低,南投A062,1
23.8996127000361,120.86951516226,1085,投縣DF078,南投縣,魚池鄉,五城村,CD01,236929,2643897,魚池鄉五城村五城巷77、83、88號；水里鄉新興村新興巷75、75-1、78、80、81、82、無門牌住戶1戶，共計10戶,10,5戶以上,高,南投A061,10
23.8687724455857,120.874052828226,1086,投縣DF079,南投縣,魚池鄉,五城村,CD01,237250,2640481,無,0,無,持續觀察,南投054,0
23.8466689425418,120.93313624762,1087,投縣DF080,南投縣,魚池鄉,日月村,BD01,243431,2637722,魚池鄉日月村山明街58號、中正路223、225、227、229、231、233、239、241、245、247、249、251、253、256、258、260、270、272~281、283、285、286~289、293、295、297、298、299-1、301-1、303-1、305-1、305-3、305-5、309�,120,5戶以上,高,南投A080,120
23.8460902944336,120.936504221461,1088,投縣DF080,南投縣,魚池鄉,日月村,BD02,243837,2638064,無,0,無,高,南投A080,0
23.877508132018,120.972291488559,1089,投縣DF082,南投縣,魚池鄉,東光村,CD01,247387,2641330,魚池鄉東光村興善巷30、31-5、31-31號、東光苗圃,4,1~4戶,中,南投A032,4
23.9246004434457,120.93894386079,1090,投縣DF083,南投縣,魚池鄉,新城村,CD01,243848,2646814,魚池鄉新城村香茶巷10、17-1、22-1號,3,1~4戶,低,南投A033,3
23.671338165136,120.78946414961,1091,投縣DF139,南投縣,鹿谷鄉,內湖村,BD01,228396,2618396,鹿谷鄉內湖村森林巷10-10、11-5、11-6、11-7、11-8、11-9、15號，共計7戶,7,5戶以上,高,南投A104,7
23.6762151724581,120.791068417647,1092,投縣DF139,南投縣,鹿谷鄉,內湖村,CD01,228630,2618948,鹿谷鄉內湖村興產路8-3、8-5、8-6、8-7、9、9-1、10、11、11之2、12號及雲頂山莊，共計11戶,11,5戶以上,高,南投A104,11
23.6678189230334,120.793002595064,1093,投縣DF140,南投縣,鹿谷鄉,內湖村,BD01,228820,2618086,無,0,無,中,南投A103,0
23.6724183365474,120.79509199934,1094,投縣DF140,南投縣,鹿谷鄉,內湖村,CD01,228997,2618548,鹿谷鄉內湖村興產路1(員林客運溪頭站)、1-12、1-13、1-14、1-15、16-1、1-17、1-18、1-20、1-22(溪頭派出所)號，共計10戶,10,5戶以上,中,南投A103,10
23.6627312999776,120.798158878294,1095,投縣DF141,南投縣,鹿谷鄉,內湖村,AD01,229534,2617462,無,0,無,高,南投A102,0
23.667619759956,120.797370006304,1096,投縣DF141,南投縣,鹿谷鄉,內湖村,BD01,229306,2617911,竹蘆(原溪頭蔣公行館),1,1~4戶,高,南投A102,1
23.6735964237606,120.795720159902,1097,投縣DF141,南投縣,鹿谷鄉,內湖村,CD01,229261,2618576,鹿谷鄉內湖村興產路1(員林客運溪頭站)、1-12、1-13、1-14、1-15、16-1、1-17、1-18、1-20、1-22(溪頭派出所)、2-2、2-3、9(森林生態展示中心)號，共計13戶,13,5戶以上,高,南投A102,13
23.6713560537936,120.798294895996,1098,投縣DF142,南投縣,鹿谷鄉,內湖村,CD01,229551,2618441,鹿谷鄉內湖村森林巷10(福華紅樓)、11-8、13-3號及6棟溪頭森林遊樂區小木屋(無門牌)，共計9戶,9,5戶以上,中,南投A101,9
23.6860922417807,120.793906846205,1099,投縣DF143,南投縣,鹿谷鄉,內湖村,CD01,229239,2620426,無門牌工寮一座，共1戶,1,1~4戶,中,南投042,1
23.6922076398753,120.785420097618,1100,投縣DF144,南投縣,鹿谷鄉,內湖村,CD01,228348,2620813,鹿谷鄉內湖村興產路29-1、35、35-3、36-2(溪谷餐廳)號，共4戶,4,1~4戶,高,南投044,4
23.6906643260126,120.789116028835,1101,投縣DF144,南投縣,鹿谷鄉,內湖村,CD02,228762,2620723,開山廟，共1戶,1,1~4戶,高,南投044,1
23.7032280551813,120.781333436476,1102,投縣DF145,南投縣,鹿谷鄉,內湖村,CD01,227945,2621987,鹿谷鄉內湖村興產路47-21號，谷豐山莊；興產路50-5號，新明山渡假村，共2戶,2,1~4戶,中,南投046,2
23.7001310105592,120.786071561688,1103,投縣DF145,南投縣,鹿谷鄉,內湖村,CD02,228440,2621654,無門牌號碼農舍1戶,1,1~4戶,中,南投046,1
23.7135685098433,120.779262506442,1104,投縣DF146,南投縣,鹿谷鄉,內湖村,CD01,227718,2623398,無,0,無,低,南投048,0
23.7245769588113,120.776952117775,1105,投縣DF147,南投縣,鹿谷鄉,內湖村,CD01,227464,2624382,鹿谷鄉內湖村興產路74-20號(紫林莊)，興產路70-6號(金燕莊)，興產路76號(德興飯店)，興產路76-1號、77號、78-1、79號，興產路79-1號(福林莊)，興產路8號、8-1號、無門牌住戶1戶，共11戶,11,5戶以上,高,南投049,11
23.7217635085119,120.782244778725,1106,投縣DF147,南投縣,鹿谷鄉,內湖村,CD02,228054,2624158,無門牌號碼農舍1戶,1,1~4戶,高,南投049,1
23.6740741132583,120.800237341973,1107,投縣DF233,南投縣,鹿谷鄉,內湖村,BD01,229906,2618972,鹿谷鄉內湖村興產路2-1號(2戶共用門牌)、5-10號與無門牌住戶1戶，共4戶,4,1~4戶,中,投縣M100-73,4
23.6765077864682,120.797005118273,1108,投縣DF233,南投縣,鹿谷鄉,內湖村,CD01,229434,2619122,鹿谷鄉內湖村興產路2-1號(2戶共用門牌)及5-10號等3戶，共4戶,4,1~4戶,中,投縣M100-73,4
23.6837606100282,120.795114915204,1109,投縣DF261,南投縣,鹿谷鄉,內湖村,CD01,229339,2619874,鹿谷鄉內湖村米堤街1號(溪頭米堤飯店),1,1~4戶,低,投縣M105-14,1
23.7588954866532,120.788871343405,1110,投縣DF149,南投縣,鹿谷鄉,永隆村,BD01,228308,2628263,鹿谷鄉永隆村12鄰秀林巷16-20、17-1、24、25-7、26、26-1、27、38號(溪底城集會所)，共8戶,8,5戶以上,中,南投A094,8
23.7190246215031,120.759475328831,1111,投縣DF135,南投縣,鹿谷鄉,竹林村,CD01,225533,2623658,鹿谷鄉竹林村5鄰田頭巷37-8、39、40、41、41-2、42號、4鄰田頭巷45、45-1、46、47、47-1、48、49、50、50-1、50-6、51、52、52-8、53、54號，共21戶,21,5戶以上,高,南投047,21
23.7765565104852,120.740262736755,1112,投縣DF134,南投縣,鹿谷鄉,初鄉村,CD01,223475,2630337,鹿谷鄉初鄉村中村巷11、11-1、11-2、27、27-1、35號,6,5戶以上,中,南投A096,6
23.7046316128991,120.774555480525,1113,投縣DF136,南投縣,鹿谷鄉,和雅村,CD01,226939,2622293,鹿谷鄉和雅村愛鄉路49、63-30、65-8號,3,1~4戶,低,南投N015,3
23.6904808048558,120.784138138322,1114,投縣DF137,南投縣,鹿谷鄉,和雅村,CD01,227923,2620528,鹿谷鄉和雅村愛鄉路1、1-6號、內湖村興產路32-6號(溪谷餐廳),3,1~4戶,中,南投045,3
23.6897221346652,120.785687913977,1115,投縣DF138,南投縣,鹿谷鄉,和雅村,CD01,228297,2620507,鹿谷鄉和雅村愛鄉路1號,1,1~4戶,中,南投043,1
23.7034023924548,120.7743736189,1116,投縣DF212,南投縣,鹿谷鄉,和雅村,CD01,226888,2622123,鹿谷鄉和雅村愛鄉路45、46、46-1、46-3、46-6、47、47-2、48、50、52、59、60、60-1、61、62、62-1、62-5、63-1、63-2、63-3、63-18、64、64-1(能通休閒農場)、65號，共計24戶,24,5戶以上,高,南投N015-1,24
23.7023441953301,120.775489403257,1117,投縣DF213,南投縣,鹿谷鄉,和雅村,CD01,227134,2622003,鹿谷鄉和雅村愛鄉路43(4戶)、43-1、43-8、44、47號，共計8戶,8,5戶以上,高,南投N015-2,8
23.8099067312391,120.804568470888,1118,投縣DF232,南投縣,鹿谷鄉,瑞田村,CD01,229952,2633710,鹿谷鄉瑞田村9鄰仁愛路46、46-1、46-2號(鄰長家)及1鄰仁愛路35、40、號等共計5戶,5,5戶以上,高,投縣M100-77,5
23.7190310971426,120.819793466837,1119,投縣DF148,南投縣,鹿谷鄉,鳳凰村,CD01,231542,2623825,鹿谷鄉鳳凰村田底巷2-3(龍順宮)、3號(文賓製茶所),2,1~4戶,低,南投N010,2
23.7175679641162,120.821455373537,1120,投縣DF214,南投縣,鹿谷鄉,鳳凰村,CD01,231731,2623718,鹿谷鄉鳳凰村1鄰田底巷3-30、3-31(2戶)、3-32(2戶)、3-37、4(2戶)號,8,5戶以上,中,南投N010-1,8
23.8307079073016,120.8062678723,1121,投縣DF127,南投縣,集集鎮,廣明里,CD01,230509,2636289,無門牌住戶(鐵皮屋工廠),1,1~4戶,中,南投A093,1
